hydroxytyrosol_wt_pct,oleuropein_wt_pct,isopropyl_myristate_wt_pct,tween80_wt_pct,span80_wt_pct,aqueous_phase_wt_pct,system_hlb,droplet_size_nm,spf,viscosity_cp,ph
0.7985527199236665,5.005498591741361,16.85038356327552,10.542249244986097,1.2197649398273935,65.58355094024596,13.89036991019748,171.85113531987207,13.76343820422825,74.9891466751294,5.955502712504586
2.5412553598578147,3.919690457555484,29.704232432917266,5.616611020543379,2.4882831651427777,55.729927563983274,11.714993526498006,152.4205679470117,13.371431243882625,84.61772007304835,5.517101757781372
1.4129381408674695,0.009995283458343563,28.859611075026297,4.882717879012623,1.9603927120627251,62.87434490957254,11.934697789857744,163.45516844262264,19.716391753980286,85.57423118730266,5.311569257433802
5.441097721913305,1.0895426097566083,21.710476472351868,6.1275421370689624,0.2601231965794684,65.37121786232979,14.564266745670196,156.7017173076391,35.80381159338558,97.55261671087183,4.701706703588437
3.9944470625201762,3.6950961681631735,28.64917747833856,8.277836014803473,0.6371616924390813,54.74628158373554,14.23526283090802,147.55091883743702,26.33667925045539,79.53098919515652,5.701690500534965
4.599239955723506,4.49099206362579,29.05783571789044,6.9527312815018405,0.7643409376821546,54.134860043576275,13.940213619762671,169.72144823920235,13.600983675912662,87.13332542122428,5.393481347716292
5.213696392039391,5.989569267249494,9.798748021264354,9.745730532956804,2.982060852401922,66.27019493408802,12.493041003374268,171.96644040783772,25.61243745540891,57.91766466289449,5.590012936292131
1.6268764559278108,0.39448971915822184,22.442055470422957,8.931215556227608,3.693721774832389,62.91164102343102,11.86946382747801,111.6552077160751,19.134861741994378,96.24901812611068,5.079944766629109
1.6758699712605378,1.8854988210210044,19.794177634433716,5.057620838395321,2.995509509059417,68.59132322583001,11.019938786031688,164.97459056016345,26.253847464525975,75.98664854499906,4.625248685618094
3.7794977705365107,3.7237014388534497,25.816006399957775,3.967833996591101,3.173597915165802,59.53936247889536,10.245001547046884,141.92916432486984,13.789069371025443,96.45944519624443,5.917239084898007
1.6100591570704303,3.1094851734395847,23.71683294091866,5.045805381353335,0.6720053637954169,65.84581198342256,13.742445716883571,142.89661135079484,15.192233212942718,79.79330537896544,5.765751916877141
3.4959282325914414,2.0846522991494414,21.237210485121853,5.654935123409607,1.9681022117800424,65.55917164794762,12.237493043772092,162.93973330774148,19.530831940691144,89.8979240620069,5.26325940281498
3.792345930546918,4.5236993636589045,32.91403882774428,10.028786334019417,1.1925838734006737,47.5485456706298,13.862826267245929,173.22757743924032,25.930703658688696,82.77307962303018,5.432871370803808
4.796816059685613,1.155932330030232,19.467656372759333,8.964232180092568,4.013284519758266,61.60207853767399,11.691035322504568,145.8100781556166,27.578810690795578,78.50157651768636,5.2127734408729625
3.710565673516814,4.4622758676933785,16.011938165175685,7.212868864849301,3.7946532268035975,64.80769820196123,11.311359705779019,170.88848051040185,20.99400069091734,103.33104861397933,4.92068633789227
4.198035797077319,2.91025542304555,19.663396324552934,1.6748367928282006,4.523340470348091,67.0301351921479,7.191294153481206,149.43237698905068,13.001530163203192,85.40619844921959,5.463318922992097
4.62697640534951,0.009014454413603866,17.593234465875003,7.302223241089336,2.192547830337942,68.27600360293461,12.529138764049277,144.90366479087567,28.56176855931441,94.76253140743555,5.052775418402391
5.188724266872619,0.2634239549085017,17.95946102926854,5.55107441685607,4.26995601141562,66.76736032067865,10.347888426185499,159.7072479085094,25.887869127626715,86.14117912826357,5.423521026277238
4.879952543035491,4.820351896534233,11.324611055337847,6.877837076231273,2.527680801345536,69.56956662751563,12.124434302668586,151.14999210301215,23.34658931520588,81.04798774392535,5.525224032987952
2.396729559802556,1.0892565901743378,25.88864334946215,10.834570651893374,2.4286486451553917,57.3621512035122,13.040706413642349,133.9453085214626,20.426715903132795,77.60089170774194,5.179014812468473
4.21976173468562,2.948077078979441,27.377674707599475,3.9331172152836054,2.5865085651083857,58.93486069834347,10.755026043075171,128.9477203367882,26.331521550695243,76.87763197982851,4.894477686771267
4.995866485383522,2.6737210580103397,12.104437044629002,9.531192733879118,2.946610782128467,67.74817189596955,12.473214309848135,171.32060173587766,26.58846161108619,92.1787409509152,4.901306893197968
5.5967283944208175,1.7775702458461626,28.648448886783374,8.268972535573733,2.4458588510651307,53.26242108631079,12.557526687817866,128.94093023538642,26.800167243307037,88.33419060427966,5.789051529170832
3.845408643955881,4.762484037678049,27.390425405866107,8.883522672398428,3.5242849623121004,51.59387427778943,11.96079676547796,159.27006010170825,20.556929920530493,81.3077856247324,4.9580436478820475
4.8414883204835695,2.3780008386684828,25.26773849958713,5.421765025922521,3.3686515552550436,58.72235576008325,10.899560469249066,132.49157485583174,24.902547692615435,81.28365138980502,5.839195475745404
1.1396061236515258,4.342551552662919,30.241554944058024,7.146185934410417,1.7532260362202678,55.37687540899685,12.892049648958166,168.91995029953696,15.718344528939896,94.17781803713554,5.897267738020939
0.7893995019738334,0.010726963393022286,28.670016378558707,4.52610560639344,4.0860723680372395,61.91767918164377,9.92335452567227,143.55661481862722,18.211408445693923,71.402599401887,5.529483950102552
5.41117943817643,3.390790877655239,25.770172198587098,0.9046600467083591,2.1939060349533333,62.32929140391954,7.423981301243813,146.9208572682857,18.7611468658281,93.76889083214363,5.07907315255985
1.7641165070083449,4.942456022398312,23.764313119984916,7.004451832147203,4.178797166155266,58.34586535230596,11.00177643503704,167.5897169550191,27.6039896899583,80.3792899764178,4.803213651954104
5.280793322062734,3.6617747527284124,27.636538052936505,8.180362988514851,0.8145080723397249,54.42602281141777,14.03108823738858,136.84074004332746,21.792205779292093,82.72677065689014,4.5343727124368955
3.4810514122416163,3.9589201874552296,25.767151647022203,6.546022797969964,3.612174694348687,56.63467926096231,11.195164618648414,116.13470431050484,21.458794020941937,82.42821387318179,5.550723746709477
4.030406298042411,0.9814322098501936,24.99159715812235,7.849425569446961,2.8199870677076606,59.32715169683041,12.171928516533699,137.22795633750047,21.28936003485361,85.4820576557618,5.472277007279019
1.6551275907152292,3.038855711402454,26.772245847250314,6.528842156015413,3.503965647871068,58.50096304674551,11.263016977391242,151.61969374276634,33.613161772477056,67.94350949450455,5.48535601193493
1.0939675288779367,3.69138107342165,25.24209287125645,8.518301601604069,3.434874536987521,58.01938238785237,11.925239190016905,162.6706648691795,25.072890246952223,98.20208606002016,4.917291560958055
1.5341181072408263,1.2661243300740916,23.512136725833273,8.065693215496756,2.483553908399631,63.13837371295542,12.480955132837872,159.22555960741357,28.086679089085195,79.79035080876696,5.0041958977649585
4.843734052870214,0.3926981057513632,24.210751383775925,6.512111721034579,2.4243206918864018,61.61638404468152,12.09724975196163,167.563928650884,17.14251965459365,87.50929480288653,5.5474210499639405
5.551109558032881,4.914525831754273,19.325941658477092,3.9410974256583486,1.918952543885918,64.3483729821915,11.49614042093635,137.67534893869293,28.981217314012696,94.60332828111504,5.2498239156902455
4.193852319946615,4.031394458079162,21.75260548519213,7.382508582815659,2.8084133267088442,59.83122582725758,12.051294979730963,138.99613063619424,18.581834500051833,78.99110394165875,5.512642119393376
2.569157629982032,4.128252984009071,20.361495956662466,8.211132299227602,1.6130500244514963,63.11691110566734,13.243147908601989,189.28009805378878,17.465946954023973,91.69191054561445,5.373307404427635
4.888914040186155,1.741281385578978,16.172090721686704,4.801100213518432,2.750416363228667,69.64619727580106,11.102841755367793,142.0548680401417,27.9844856857774,95.24319931673917,5.333722854206373
1.996630406278661,2.916550155309178,24.628587625161785,4.5563647495013715,3.8109342746446986,62.0909327891043,10.126623702460567,169.35395442589646,25.758286081386082,91.61512092187654,4.962204504125158
3.959585498149702,1.9181745294212609,26.057800904151872,7.971921692729824,3.59352576731549,56.49899160823186,11.67537932768188,180.8067039553072,26.0892591504016,86.25301562779788,5.215257957345848
1.5709112957849953,0.9928991682390188,27.68563970929638,8.167004540075236,1.4293306735979279,60.15421461300645,13.406283454364257,171.5572664754277,28.700903630999676,86.24160518842996,5.457193187088544
3.3702139752542575,1.6412138523518565,26.708522615439723,3.7062065942071336,1.2810839879470726,63.292758974799966,12.25149388325538,149.32363208783966,28.675616749023494,84.28237610456692,5.746409383736882
4.818949953493449,3.672941722431084,26.775976972662104,4.995837228597157,2.1007441042636734,57.635550018552536,11.832564743317073,159.94628355212876,11.21878724420911,81.00643557001325,5.1355709287011795
4.449999175146794,0.009230233455102857,27.876755423547035,3.4236695253287754,0.9351248806053647,63.305220761916935,12.704448686807691,190.50157545193017,18.783834477876166,82.47295303481265,5.456805102514133
4.8067998795308355,0.4143211337923026,29.281380294482982,5.399931584212301,0.6780349653038388,59.419532142677745,13.806348460517832,126.54438132715967,10.635541598520124,95.73704276567162,5.06682891787379
3.3475889764680273,1.0981044746244906,15.780592469714449,10.2952887074458,1.5541072071159818,67.92431816463126,13.596641783594588,173.3544543172699,34.38729001354904,73.3274896968611,5.071907530059646
0.3117577004648198,1.391197279630458,29.38994280713899,6.8242629362578855,0.7557356084798234,61.32710366802803,13.933196231766042,161.60588248042296,13.793782469493362,77.92488174331767,5.5379562341586
4.318338009188857,3.437582436206016,18.737584596697957,6.471170617023442,1.1300158219966507,65.90530851888708,13.409304995691844,126.60585543421226,22.152631627206222,71.03993315827853,5.694902799858975
3.9091361351973624,3.3023687409121476,16.765005166537986,8.049073573726929,4.014122356718527,63.960294026907036,11.439491701491233,128.45795254059612,13.114242207602453,89.50866299020781,5.212847542929382
4.849465908220598,3.6184885491435463,28.760779706884282,6.3161768413099,0.5729288669266633,55.882160127515014,14.11014010587965,155.46593836107647,20.98865202440151,75.75559653998961,5.52168091678477
1.7891205557008762,2.6896378801640974,29.644149681430747,6.518352622473332,2.188579023501698,57.17016023672925,12.31044224261327,189.45083867709596,11.01937655406861,83.51286025548347,5.6497328474190756
4.147803394846158,0.7129658978051361,23.429329572611476,8.392764189171748,1.4286936824603162,61.88844326310517,13.443507817054346,151.8625929660193,16.270402073317708,97.96839368456202,5.681074108969109
5.628960456867673,0.9384221067640246,31.523722293973726,4.856543303397221,3.486504538646046,53.56584730035132,10.528540735974458,139.1505766817121,18.057748650593684,75.3873356122563,5.140115034702985
4.034560865674071,1.9396217448835387,32.34402290131547,6.665699352314222,1.816352074632532,53.19974306118017,12.70869495829454,165.01234253879636,23.025223232020366,95.35701491637744,4.951602500777086
5.674885200641696,4.17197758965273,20.1060929713541,4.412667566953092,3.696711325428817,61.93766534596956,10.122337763839496,141.2584207422742,28.54309473818608,86.02001903569658,5.626798223418586
2.207085328006165,2.536415051723013,27.309450194636653,5.475490220394179,2.0377162239522177,60.433842981287775,12.097968256589613,135.91966270578502,16.125973812407143,74.0614203019746,5.72007325471758
6.042259389978842,3.8896786454402257,21.290186326230288,7.1725358046155,4.457857458251014,57.147482375484124,10.898756497290652,155.50817504605448,27.47424174009269,67.1330237994426,5.5732839338096785
3.771450434877746,1.8819714626129729,17.246581154338266,8.489580983125416,0.9039729761162834,67.70644298892931,13.970303371182736,151.15035408857435,26.793113508480715,81.36431946931286,5.0855256592034515
2.304845865232542,1.4172146049888412,23.343701849929445,9.488734914753309,5.632082304417607,57.81342046067826,11.014548699070069,180.87700131099265,21.747246423977032,74.60441646187658,4.809566479763542
1.780111206696976,5.849421606068135,26.837825951796905,7.636764009435945,1.5503073003233767,56.34556992567865,13.194387791913774,133.23071543366183,20.712460621257886,85.13024634871792,5.498095031138072
4.353675465624591,0.8244854712434625,24.869003982114105,4.70256736470085,1.7650866818401272,63.48518103447687,12.07986429704134,135.59542181117837,20.05966764501285,84.01546581844512,5.794013633824251
4.86107791650278,1.8711295776685184,16.52172366785367,3.025590507640453,1.891146304972885,71.82933202536168,10.884411504130432,137.3908505814168,36.15026324581005,80.88574479566819,5.204037351796757
4.423527499230611,0.7862678277997889,21.663176107731992,6.188425467896731,2.9537823134159833,63.9848207839249,11.542906099973496,188.57970460161417,19.30989321741136,86.73949073200185,5.869337080963761
4.464805613045338,2.9183725438002726,27.158961973531238,7.329117228217117,2.589122354674055,55.539620286731974,12.206801775306907,139.2535968951866,26.163330259795003,104.0395101268072,5.380351039764787
3.5983801798337907,1.0577348592530131,30.10297351983633,4.906661723185223,2.762747294620125,57.571502423271525,11.145544463229774,154.70583727238224,22.960670722813205,69.71628978839641,5.015017051006365
4.220349735856901,3.694837007349231,33.34968151608192,3.917122012837246,0.8656418563192189,53.95236787155548,13.063385917429946,180.13130322960646,11.191872635918624,95.92999551012981,5.002195305872831
1.3448107395101985,1.026474009678089,24.84746397234207,5.239840778373886,1.4098391237215,66.13157137637425,12.731427851276493,184.9347658678537,24.410552741353214,91.95368556242082,5.491015767265174
3.986747557759746,4.514045720623644,18.73145853787867,7.1540757533586925,2.7783162726087887,62.83535615777046,12.006966293799874,146.76504121523593,25.42242159899458,91.25143725952148,5.101603463684434
1.5131698384437036,3.215146948102702,21.99607647121632,9.204776555896043,1.9923581511735364,62.0784720351677,13.096099334761321,143.857123110363,20.841068614495242,73.93400378970952,5.404888913490003
4.6520199693424935,5.440240273669186,22.478823297449935,8.855356430822285,1.9523866891887613,56.621173339527346,13.067076785379925,159.21607710823864,23.525106852585598,98.9812152356381,5.368624485787008
1.692534881516616,0.9943278912861684,24.12623055192347,10.326619877703521,2.8369554465096036,60.02333135106063,12.693983395087434,158.3381372902165,18.44315118871665,74.85867925153082,5.080362543195623
2.8689799033052203,3.7412252689953953,19.37232975176743,3.9938048318686845,2.512954068503629,67.51070617555965,10.867588004305757,191.2715397872968,21.914510683655394,86.54798186488027,5.53156421685967
4.840162564717067,3.2238765692761304,21.81833219147762,4.977226078322944,1.945716411702492,63.19468618450376,11.992728794842238,152.17112567473572,15.361667142453374,79.26930494058973,5.752505466452114
3.0360193429857225,2.4766176499331167,26.387045591653642,7.62436179078901,1.0808222229030278,59.39513340173549,13.671504500436454,131.09043700197992,20.84987829676335,79.59064904706075,5.211940001299115
1.2430499142791418,4.05780591703196,25.135668399813937,6.918637379311296,2.008050445053376,60.63678794451028,12.593044566493472,129.993563236836,17.726501465126457,88.58341089039439,4.989807404448792
1.9338007606870176,4.8533243447757854,15.90243026667117,8.955037249033468,0.5260953541757996,67.82931202465676,14.40627132587771,128.63444651552769,23.061684965199788,96.7413078294862,5.199642768525122
2.9108816114796947,2.839864366671765,24.45667564625469,10.73306794804338,4.33383654343203,54.72567388411845,11.922257585095915,149.16953706421234,15.900933140017663,79.57680228172968,5.7207508820743875
0.6320382827846073,1.3005358723747948,29.901607682699883,6.128910099279028,0.2934534396954272,61.74345462316626,14.511090926932724,186.01311630604937,26.595607983231623,84.9118381766672,5.221586637135345
1.212473356042946,2.6677416199734347,16.722340820167187,9.898661556204624,3.474784719873563,66.02399792773825,12.219849264347562,170.59426562776395,18.510160492421964,86.1318093981775,4.9806557519547265
4.242220279882069,1.5121720895509256,16.422229718276988,10.488948478281959,0.45305716894444603,66.88137226506362,14.556963150632775,150.71722990581398,26.88345922148069,62.10507748154049,5.171873080293742
3.6956697894919106,5.475792469558886,26.382718410249634,1.242999413022451,0.5809586030277363,62.62186131464939,11.591885888986527,120.74910718534585,22.860514081555138,93.62423004030761,4.927140777887316
4.510046879433361,1.8494306041888082,27.725893411039422,9.35286624000438,3.8315624247533138,52.73020044058071,11.890444099830555,182.4978500231593,16.01228965549403,96.3275427974553,5.2808489163350405
0.9155902439768229,2.1109113914324737,25.898272433690455,9.208662231569301,0.9581409148203754,60.90842278451056,13.991609492093035,153.85063444380796,20.63181962309852,54.58021388772402,5.806185021524401
5.832456249427839,4.020840928058385,28.14268253114136,8.812948530341007,1.4785937158761708,51.71247804515525,13.46272284742452,154.20545126310293,30.656652931592873,87.72648677477517,5.1762145432801
